experiment,dataset,state,seed,source,model,raw_model,label,selector,split,metric_group,metric,value,direction
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__married,0.8179298639297485,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__military_service,0.5714423656463623,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__native_us,0.8242956399917603,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__never_married,0.49147823452949524,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__race_asian,0.49184757471084595,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__race_black,0.44681814312934875,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__race_other_or_multiracial,0.5139775276184082,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__race_white,0.5091120004653931,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__recent_mover,0.5411133170127869,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__relp_child,0.6026787757873535,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__relp_householder,0.9128492474555969,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__relp_other,0.5718339681625366,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__relp_spouse,0.5876740217208862,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__vision_disability,0.454349648952484,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__widowed,0.6830548048019409,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max,1.1919769048690796,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__SCHL,1.1303074359893799,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__ancestry_reported,0.6934241056442261,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__any_disability,1.160235047340393,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__citizen,1.1335316896438599,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__cognitive_disability,1.0419669151306152,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__divorced_or_separated,0.5695843696594238,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__female,0.752843976020813,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__hearing_disability,0.8261175155639648,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__married,1.1176356077194214,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__military_service,0.8521758317947388,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__native_us,0.9080625176429749,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__never_married,0.6927404403686523,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__race_asian,0.7757765054702759,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__race_black,0.915723443031311,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__race_other_or_multiracial,0.8090552091598511,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__race_white,0.6315380334854126,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__recent_mover,0.7865560054779053,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__relp_child,0.8445059061050415,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__relp_householder,1.1919769048690796,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__relp_other,0.7886467576026917,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__relp_spouse,0.8649333119392395,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__vision_disability,0.6211992502212524,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__widowed,0.8288639783859253,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean,0.2556544542312622,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__SCHL,0.44001665711402893,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__ancestry_reported,0.2089570164680481,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__any_disability,0.44178271293640137,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__citizen,0.35663142800331116,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__cognitive_disability,0.2964649796485901,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__divorced_or_separated,0.163442000746727,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__female,0.22871242463588715,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__hearing_disability,0.17725564539432526,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__married,0.2868146300315857,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__military_service,0.18447420001029968,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__native_us,0.40090295672416687,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__never_married,0.2545318603515625,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__race_asian,0.17455853521823883,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__race_black,0.22505882382392883,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__race_other_or_multiracial,0.17600858211517334,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__race_white,0.21686480939388275,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__recent_mover,0.2763984203338623,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__relp_child,0.25181835889816284,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__relp_householder,0.30401426553726196,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__relp_other,0.16975446045398712,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__relp_spouse,0.2268659770488739,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__vision_disability,0.17712745070457458,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__widowed,0.2415965348482132,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95,0.6379808187484741,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__SCHL,0.9445459842681885,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__ancestry_reported,0.5396616458892822,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__any_disability,0.8632710099220257,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__citizen,0.7019811868667603,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__cognitive_disability,0.6708054542541504,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__divorced_or_separated,0.40121107846498466,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__female,0.5068580508232117,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__hearing_disability,0.42622339725494385,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__married,0.7273004055023193,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__military_service,0.47715294957160925,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__native_us,0.8634830713272095,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__never_married,0.5742968320846558,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__race_asian,0.4382140040397644,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__race_black,0.48895315527915917,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__race_other_or_multiracial,0.4146776795387268,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__race_white,0.5673525929450989,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__recent_mover,0.5421294569969177,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__relp_child,0.5678925484418859,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__relp_householder,0.6892378330230713,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__relp_other,0.4609701633453369,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__relp_spouse,0.5258910059928894,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__vision_disability,0.44875501394271816,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__widowed,0.6084827065467834,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max,1.4330991506576538,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__SCHL,1.115150809288025,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__ancestry_reported,0.7468625903129578,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__any_disability,1.2897279262542725,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__citizen,1.0940881967544556,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__cognitive_disability,0.9522011280059814,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__divorced_or_separated,0.5938776731491089,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__female,0.8929072022438049,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__hearing_disability,0.7567572593688965,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__married,1.1815526485443115,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__military_service,0.8886444568634033,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__native_us,1.056092381477356,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__never_married,0.9150677919387817,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__race_asian,0.9298657178878784,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__race_black,0.9745520949363708,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__race_other_or_multiracial,0.6826002597808838,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__race_white,0.7079664468765259,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__recent_mover,0.7920112609863281,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__relp_child,0.8003655672073364,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__relp_householder,1.4330991506576538,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__relp_other,0.8708450198173523,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__relp_spouse,1.1653022766113281,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__vision_disability,0.6650835275650024,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__widowed,0.8312574625015259,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean,0.25119271874427795,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__SCHL,0.3920135200023651,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__ancestry_reported,0.19910021126270294,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__any_disability,0.46023836731910706,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__citizen,0.3373377025127411,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__cognitive_disability,0.254652738571167,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__divorced_or_separated,0.15871448814868927,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__female,0.22747990489006042,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__hearing_disability,0.1573893129825592,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__married,0.28405842185020447,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__military_service,0.18158918619155884,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__native_us,0.4128388464450836,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__never_married,0.26989418268203735,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__race_asian,0.17090348899364471,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__race_black,0.2302616387605667,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__race_other_or_multiracial,0.19149242341518402,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__race_white,0.2027825564146042,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__recent_mover,0.2848145365715027,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__relp_child,0.23958462476730347,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__relp_householder,0.29545480012893677,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__relp_other,0.17511574923992157,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__relp_spouse,0.22708924114704132,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__vision_disability,0.181067556142807,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__widowed,0.24355937540531158,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95,0.6228519797325106,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__SCHL,0.892533004283905,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__ancestry_reported,0.5172516107559204,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__any_disability,0.8695350885391235,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__citizen,0.6978939771652222,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__cognitive_disability,0.6025004982948303,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__divorced_or_separated,0.39112329483032227,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__female,0.5042664706707001,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__hearing_disability,0.40403562784194946,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__married,0.6939931511878967,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__military_service,0.4657323360443115,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__native_us,0.9347093105316162,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__never_married,0.5674975514411926,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__race_asian,0.43405139446258545,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__race_black,0.47707560658454895,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__race_other_or_multiracial,0.4189866781234741,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__race_white,0.5642181634902954,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__recent_mover,0.5508379936218262,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__relp_child,0.575139582157135,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__relp_householder,0.7078661918640137,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__relp_other,0.484213650226593,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__relp_spouse,0.5344940721988678,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__vision_disability,0.4612424671649933,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__widowed,0.5991729497909546,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max,0.27289217710494995,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max__SCHL,0.18949654698371887,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max__ancestry_reported,0.17564469575881958,lower
acs_age,acs_employment,MD,4,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max__any_disability,0.19980423152446747,lower
