experiment,dataset,state,seed,role,model,AUC,Acc,AOD,EOD,DP,Sgap,Delta2,Proxy,ProxyScore,BndDelta2
hmda_race,hmda,OH,6,Final interaction steering,repair_main05,0.8531628448577906,0.8713784447249074,0.006270380484023119,0.0012410941117856344,0.0558546781539917,0.05822104215621948,0.0021876750979572535,0.020653974264860153,0.029600966721773148,0.0023744700010865927
hmda_race,hmda,OH,6,Wrong-spec,wrong_spec,0.8409199453687901,0.8623913013328156,0.16176960823588532,0.10695678370992778,0.19443678855895996,0.16694104671478271,0.6426332592964172,0.7412062883377075,0.8245314657688141,0.7306473255157471
hmda_race,hmda,OH,7,ERM,erm,0.8576600250098221,0.8753727306769482,0.07393829729668666,0.03860361986354477,0.12914752960205078,0.13821262121200562,0.2705027461051941,0.2851429581642151,0.7449358701705933,0.3039852976799011
hmda_race,hmda,OH,7,Global score guard,score_only,0.8484078725460062,0.8703382660915635,0.005181199053785834,0.005784109328827891,0.058752477169036865,0.04215431213378906,0.1578391045331955,0.2653893828392029,0.15160046517848969,0.17799080908298492
hmda_race,hmda,OH,7,Global + boundary score guards,no_interaction,0.847630514704028,0.8691039207799953,0.016058035785257607,0.008820792461065263,0.044827401638031006,0.04132169485092163,0.12816794216632843,0.21905146539211273,0.06631429865956306,0.14001785218715668
hmda_race,hmda,OH,7,Score guards + global interaction,score_guard_global_interaction,0.8523883981528053,0.8721135042924705,0.006625508761812893,0.004569779203970392,0.05324411392211914,0.0602189302444458,0.004160685930401087,0.0229275431483984,0.03652879223227501,0.005012801382690668
hmda_race,hmda,OH,7,Final interaction steering,repair_main05,0.8508327721619083,0.8700886232195609,0.0010140683251516625,0.0016600534456231442,0.05516690015792847,0.05631756782531738,0.0015314462361857295,0.012534691020846367,0.05219510942697525,0.0016596333589404821
hmda_race,hmda,OH,7,Wrong-spec,wrong_spec,0.8349395289250153,0.8612679084088041,0.24407357550764358,0.17086369444585514,0.27509063482284546,0.2359725832939148,0.5924015045166016,0.590870201587677,1.2480981349945068,0.6331782937049866
hmda_race,hmda,OH,8,ERM,erm,0.8606739012121623,0.8761632664382897,0.07864696400844351,0.03534767791531879,0.12941807508468628,0.14268767833709717,0.23718230426311493,0.3456273376941681,0.5750726461410522,0.30939367413520813
hmda_race,hmda,OH,8,Global score guard,score_only,0.8571671676102163,0.8758442783240642,0.02985435758631627,0.011004116163938371,0.09035372734069824,0.06896066665649414,0.17205525934696198,0.2657000422477722,0.16920477151870728,0.22571298480033875
hmda_race,hmda,OH,8,Global + boundary score guards,no_interaction,0.8533901036005569,0.870421480382231,0.003443448723164766,0.000170191506620343,0.054257333278656006,0.0529329776763916,0.118681900203228,0.21739491820335388,0.13756698369979858,0.13579602539539337
hmda_race,hmda,OH,8,Score guards + global interaction,score_guard_global_interaction,0.8550542695474453,0.8720718971471367,0.005393620234109775,0.0006474826068397777,0.054823219776153564,0.055456459522247314,0.003494142321869731,0.023354914039373398,0.13215123862028122,0.004565318580716848
hmda_race,hmda,OH,8,Final interaction steering,repair_main05,0.854477132486884,0.8719886828564692,0.0017432461855214076,0.0007778712611054006,0.058525800704956055,0.055405259132385254,0.0043978337198495865,0.019107511267066002,0.1379493549466133,0.004067970439791679
hmda_race,hmda,OH,8,Wrong-spec,wrong_spec,0.8395239706083046,0.8633760037723812,0.21843053228296136,0.1427711157563022,0.24649035930633545,0.19987398386001587,0.7407783269882202,0.5009821653366089,0.8758677244186401,0.7606435418128967
hmda_race,hmda,OH,9,ERM,erm,0.8575273071784763,0.8766764212307394,0.1203714421939697,0.05924414383378329,0.1640118956565857,0.17051392793655396,0.23998545110225677,0.29722118377685547,0.934714674949646,0.2709837555885315
hmda_race,hmda,OH,9,Global score guard,score_only,0.8543011972184662,0.8758304092756196,0.049241085277667546,0.017570900546397095,0.10312449932098389,0.07981956005096436,0.17102375626564026,0.2820119559764862,0.1000498253852129,0.21993385255336761
hmda_race,hmda,OH,9,Global + boundary score guards,no_interaction,0.853284824757672,0.8721828495346934,0.004777011565977207,0.0016463283241214821,0.059690117835998535,0.06580662727355957,0.15694956481456757,0.2580964267253876,0.057581976521760225,0.19676628708839417
hmda_race,hmda,OH,9,Score guards + global interaction,score_guard_global_interaction,0.8532481633757882,0.86978350415378,6.302594306345499e-05,0.00010980097201307437,0.05468559265136719,0.06076765060424805,0.0053139785304665565,0.03816691040992737,0.04938014457002282,0.007588291075080633
hmda_race,hmda,OH,9,Final interaction steering,repair_main05,0.8524597293126043,0.8692426112644411,0.0031657919724539796,0.0003630294637183562,0.05626291036605835,0.05981934070587158,0.003614600980654359,0.023837851360440254,0.049832102842628956,0.0040476820431649685
hmda_race,hmda,OH,9,Wrong-spec,wrong_spec,0.8392073818462801,0.8640001109523876,0.16788969940465193,0.023010852453571373,0.05795794725418091,0.0281522274017334,1.0021594762802124,0.6982717514038086,0.7769239544868469,1.0643976926803589
