experiment,dataset,state,seed,role,model,AUC,Acc,AOD,EOD,DP,Sgap,Delta2,Proxy,ProxyScore,BndDelta2
adult_gender,adult,-,5,Global score guard,score_only,0.9057226746923714,0.8475400773908237,0.0548607729212859,0.0722234775731555,0.11648982763290405,0.11413300037384033,0.3806082010269165,0.3280723989009857,0.14705217629671097,0.3343311846256256
adult_gender,adult,-,5,Global + boundary score guards,no_interaction,0.8999706995510062,0.8416804864566059,0.07835110163143805,0.13032111876875174,0.09261562675237656,0.08586229383945465,0.22708021104335785,0.19777840375900269,0.19958125054836273,0.24767038226127625
adult_gender,adult,-,5,Score guards + global interaction,score_guard_global_interaction,0.8983262290617181,0.8414593698175787,0.06447316790725699,0.10494733802834583,0.09354884922504425,0.08027820289134979,0.02908172458410263,0.019432462751865387,0.19021683931350708,0.032284509390592575
adult_gender,adult,-,5,Final interaction steering,repair_direct,0.8985158394857282,0.84212271973466,0.06542493736063767,0.10584491394569351,0.09470796585083008,0.08011022210121155,0.02893381379544735,0.0164566021412611,0.19166892766952515,0.032007209956645966
adult_gender,adult,-,5,Wrong-spec,wrong_spec,0.9069149518571791,0.845992260917634,0.1209248608697101,0.14958761721839337,0.2010292410850525,0.21694502234458923,0.4015272855758667,0.4966242015361786,1.4961149394512177,0.4339653551578522
adult_gender,adult,-,6,ERM,erm,0.9099059710630364,0.8530679933665009,0.10030075795944657,0.11681040434853562,0.1952054649591446,0.21320371329784393,0.30075815320014954,0.23548156023025513,1.0389542281627655,0.32416418194770813
adult_gender,adult,-,6,Global score guard,score_only,0.9031160230905111,0.846987285793256,0.03596077898754948,0.003034810881381911,0.16233086585998535,0.1441500186920166,0.19893880188465118,0.18264418840408325,0.08254808187484741,0.22051690518856049
adult_gender,adult,-,6,Global + boundary score guards,no_interaction,0.9031010745508586,0.844555002763958,0.02979658992749455,0.011163208174845285,0.13638541102409363,0.1261386126279831,0.1304081231355667,0.13047587871551514,0.0932239294052124,0.15291659533977509
adult_gender,adult,-,6,Score guards + global interaction,score_guard_global_interaction,0.9033172383018826,0.8483139856274184,0.03181300233128183,0.019288467090975314,0.1358249932527542,0.12073321640491486,0.029931433498859406,0.02437802217900753,0.0778479278087616,0.03125256672501564
adult_gender,adult,-,6,Final interaction steering,repair_direct,0.9030665224438553,0.8478717523493643,0.03186719586731479,0.018390891173627577,0.13635443150997162,0.12014301121234894,0.03021644614636898,0.02177380584180355,0.08229000866413116,0.031435370445251465
adult_gender,adult,-,6,Wrong-spec,wrong_spec,0.9055700750167548,0.8462133775566612,0.1769164622345897,0.23111952196236463,0.2446945756673813,0.2465362548828125,0.41577598452568054,0.5065677762031555,1.6294741332530975,0.4611970782279968
adult_gender,adult,-,7,ERM,erm,0.9103072541197978,0.8537313432835821,0.07472768751568162,0.08611079727337778,0.17013542354106903,0.19354736804962158,0.2840942442417145,0.2516525089740753,1.0420485734939575,0.328476220369339
adult_gender,adult,-,7,Global score guard,score_only,0.9054002648514069,0.8519624101713654,0.051735157328954715,0.04045996058198076,0.16725677251815796,0.14606572687625885,0.3110082447528839,0.2818436920642853,0.09095363318920135,0.2853931784629822
adult_gender,adult,-,7,Global + boundary score guards,no_interaction,0.9038806933447396,0.8517412935323383,0.023268453068130978,0.005890734254760943,0.13518400490283966,0.1268676370382309,0.3251209855079651,0.2463744431734085,0.0658566951751709,0.36267873644828796
adult_gender,adult,-,7,Score guards + global interaction,score_guard_global_interaction,0.9011142956162884,0.8468767274737424,0.03995709990765106,0.03273013720985707,0.14312273263931274,0.11633209884166718,0.03164975345134735,0.018388239666819572,0.07665647566318512,0.03135928884148598
adult_gender,adult,-,7,Final interaction steering,repair_direct,0.9010343078163947,0.8468767274737424,0.035729201680718484,0.023374634379040637,0.14304649829864502,0.1168716698884964,0.031973179429769516,0.01635214127600193,0.07850290834903717,0.03166743740439415
adult_gender,adult,-,7,Wrong-spec,wrong_spec,0.9041321959680116,0.848424543946932,0.1627627458637292,0.22983592563301075,0.21826493740081787,0.2330266237258911,0.43733277916908264,0.5444530248641968,1.7783549427986145,0.4674224853515625
adult_gender,adult,-,8,ERM,erm,0.909966322513694,0.8490878938640133,0.09134230138074347,0.09982236784293053,0.19263172149658203,0.20472319424152374,0.3028867542743683,0.26170358061790466,1.2685435116291046,0.3773908317089081
adult_gender,adult,-,8,Global score guard,score_only,0.9066357157590259,0.8500829187396352,0.045716430581922006,0.040146122848642274,0.15079468488693237,0.14095476269721985,0.332895964384079,0.276502400636673,0.08376817405223846,0.3139389157295227
adult_gender,adult,-,8,Global + boundary score guards,no_interaction,0.9046243504105539,0.8528468767274737,0.020931165523927757,0.00543880791875373,0.1333683878183365,0.12473052740097046,0.25424808263778687,0.21529895067214966,0.08248092234134674,0.3039444088935852
adult_gender,adult,-,8,Score guards + global interaction,score_guard_global_interaction,0.903140838977609,0.8525152017689331,0.027229965333740832,0.019188039016306946,0.13587582111358643,0.11569195985794067,0.03429471328854561,0.02311047725379467,0.05316184461116791,0.036805570125579834
adult_gender,adult,-,8,Final interaction steering,repair_direct,0.902898384154653,0.8516307352128247,0.02282249887725756,0.012001154922858692,0.13287706673145294,0.11525724828243256,0.03414391726255417,0.019180212169885635,0.045225560665130615,0.03626900538802147
adult_gender,adult,-,8,Wrong-spec,wrong_spec,0.9064520060743523,0.8495301271420674,0.1544370674787369,0.2230162316875683,0.20604686439037323,0.21171051263809204,0.382514089345932,0.5000357031822205,1.5012927055358887,0.382043719291687
adult_gender,adult,-,9,ERM,erm,0.9053445028646778,0.8464344941956883,0.08177984540814498,0.07107483146913718,0.19394329190254211,0.20530541241168976,0.33898285031318665,0.25572556257247925,1.0955862700939178,0.37840917706489563
adult_gender,adult,-,9,Global score guard,score_only,0.8997529950513777,0.8416804864566059,0.05309431692845462,0.019953803085652644,0.18208253383636475,0.15008583664894104,0.3141850531101227,0.3000301122665405,0.0659196674823761,0.32606762647628784
adult_gender,adult,-,9,Global + boundary score guards,no_interaction,0.8975579528001172,0.843338861249309,0.05026956384061125,0.03589048318457433,0.15548491477966309,0.12904079258441925,0.25301891565322876,0.2349184900522232,0.06026726961135864,0.30633804202079773
adult_gender,adult,-,9,Score guards + global interaction,score_guard_global_interaction,0.8936391734611495,0.8420121614151465,0.022171013556157144,0.008379467480134073,0.12019586563110352,0.09821975231170654,0.029896637424826622,0.016167035326361656,0.03364095836877823,0.02950984798371792
adult_gender,adult,-,9,Final interaction steering,repair_direct,0.8936906082390319,0.8425649530127142,0.02273760911559782,0.010849370441506911,0.11902403831481934,0.09861120581626892,0.02948048710823059,0.01433395966887474,0.033370278775691986,0.02917618677020073
adult_gender,adult,-,9,Wrong-spec,wrong_spec,0.9013861885721561,0.8452183526810393,0.09307098288034138,0.1118517681617896,0.1765761822462082,0.19405944645404816,0.496249794960022,0.5453884601593018,1.1273193955421448,0.5023461580276489
