experiment,dataset,state,model,metric_group,metric,n,mean,std,direction
hmda_race,hmda,OH,reweight,mechanism,pair_abs_mean,10,0.23575539290904998,0.0990947155241686,lower
hmda_race,hmda,OH,reweight,mechanism,pair_abs_q95,10,0.6675585678219794,0.28375557297798853,lower
hmda_race,hmda,OH,reweight,mechanism,proxy_effect_gap_max,10,0.6400799632072449,0.12978391241569262,lower
hmda_race,hmda,OH,reweight,mechanism,proxy_effect_gap_mean,10,0.24982634037733079,0.04763666881247764,lower
hmda_race,hmda,OH,reweight,mechanism,proxy_score_gap_cond_mean,10,0.1489651918411255,0.11095297610205519,lower
hmda_race,hmda,OH,score_only,behavior,accuracy,10,0.8731120757804807,0.002708850779321741,higher
hmda_race,hmda,OH,score_only,behavior,aod_gap,10,0.02934215248850832,0.013043257416495977,lower
hmda_race,hmda,OH,score_only,behavior,auc,10,0.8534184380112096,0.0039646814739523915,higher
hmda_race,hmda,OH,score_only,behavior,dp_gap,10,0.08570315837860107,0.013124899168381903,lower
hmda_race,hmda,OH,score_only,behavior,eod_gap,10,0.01066939476331714,0.006228204727415936,lower
hmda_race,hmda,OH,score_only,behavior,eodds_max_gap,10,0.04813549226870791,0.02224466071183059,lower
hmda_race,hmda,OH,score_only,behavior,fpr_gap,10,0.0480149102136995,0.022501529109240602,lower
hmda_race,hmda,OH,score_only,mechanism,boundary_proxy_effect_gap_max,10,0.5407567262649536,0.10551085613106696,lower
hmda_race,hmda,OH,score_only,mechanism,boundary_proxy_effect_gap_mean,10,0.23600685447454453,0.03694749569357735,lower
hmda_race,hmda,OH,score_only,mechanism,boundary_proxy_score_gap_cond_mean,10,0.04719385947100818,0.02443347263937836,lower
hmda_race,hmda,OH,score_only,mechanism,cf_abs_prob_mean,10,0.020420987531542777,0.0019029510807581716,lower
hmda_race,hmda,OH,score_only,mechanism,cf_flip_rate,10,0.01134033203125,0.0018009221299294972,lower
hmda_race,hmda,OH,score_only,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.4009248077869415,0.11907961038117622,lower
hmda_race,hmda,OH,score_only,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.0936707504093647,0.01845632176437692,lower
hmda_race,hmda,OH,score_only,mechanism,main_abs_logit_mean,10,0.22343166470527648,0.026001915260048237,lower
hmda_race,hmda,OH,score_only,mechanism,pair_abs_max,10,1.3119528114795684,0.32009411937171606,lower
hmda_race,hmda,OH,score_only,mechanism,pair_abs_mean,10,0.15391364321112633,0.029967367652113247,lower
hmda_race,hmda,OH,score_only,mechanism,pair_abs_q95,10,0.46658111110329614,0.10455791282808614,lower
hmda_race,hmda,OH,score_only,mechanism,proxy_effect_gap_max,10,0.6696007192134857,0.09831368973352542,lower
hmda_race,hmda,OH,score_only,mechanism,proxy_effect_gap_mean,10,0.24581367671489715,0.03263507078121806,lower
hmda_race,hmda,OH,score_only,mechanism,proxy_score_gap_cond_mean,10,0.11680835541337728,0.054458057011064306,lower
hmda_race,hmda,OH,wrong_spec,behavior,accuracy,10,0.8638489383243416,0.0016532884358823189,higher
hmda_race,hmda,OH,wrong_spec,behavior,aod_gap,10,0.21497324381603533,0.045601675421728584,lower
hmda_race,hmda,OH,wrong_spec,behavior,auc,10,0.8420045415828333,0.0033883607995755863,higher
hmda_race,hmda,OH,wrong_spec,behavior,dp_gap,10,0.20168924927711487,0.0998526693463532,lower
hmda_race,hmda,OH,wrong_spec,behavior,eod_gap,10,0.11728562389598554,0.07187432047612793,lower
hmda_race,hmda,OH,wrong_spec,behavior,eodds_max_gap,10,0.31266086373608515,0.052453078596202324,lower
hmda_race,hmda,OH,wrong_spec,behavior,fpr_gap,10,0.31266086373608515,0.052453078596202324,lower
hmda_race,hmda,OH,wrong_spec,mechanism,boundary_proxy_effect_gap_max,10,1.114691835641861,0.24769912618933573,lower
hmda_race,hmda,OH,wrong_spec,mechanism,boundary_proxy_effect_gap_mean,10,0.6871530055999756,0.1191593897274327,lower
hmda_race,hmda,OH,wrong_spec,mechanism,boundary_proxy_score_gap_cond_mean,10,0.17713652178645134,0.06960111284725186,lower
hmda_race,hmda,OH,wrong_spec,mechanism,cf_abs_prob_mean,10,0.1058610089123249,0.026035350193150578,lower
hmda_race,hmda,OH,wrong_spec,mechanism,cf_flip_rate,10,0.10059814453125,0.034213407322935416,lower
hmda_race,hmda,OH,wrong_spec,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.4174226477742195,0.10811146338848274,lower
hmda_race,hmda,OH,wrong_spec,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.12990405037999153,0.04123772302707488,lower
hmda_race,hmda,OH,wrong_spec,mechanism,main_abs_logit_mean,10,0.9166000604629516,0.2717000611778262,lower
hmda_race,hmda,OH,wrong_spec,mechanism,pair_abs_max,10,2.4310364723205566,0.8802573903778631,lower
hmda_race,hmda,OH,wrong_spec,mechanism,pair_abs_mean,10,0.7648732304573059,0.15939467401204596,lower
hmda_race,hmda,OH,wrong_spec,mechanism,pair_abs_q95,10,1.3203738725185392,0.36750464058476895,lower
hmda_race,hmda,OH,wrong_spec,mechanism,proxy_effect_gap_max,10,1.1008453667163849,0.29314722129053633,lower
hmda_race,hmda,OH,wrong_spec,mechanism,proxy_effect_gap_mean,10,0.6711097896099091,0.12592435236078484,lower
hmda_race,hmda,OH,wrong_spec,mechanism,proxy_score_gap_cond_mean,10,1.0856935799121856,0.2946347081472191,lower
hmda_race,hmda,PA,adv,behavior,accuracy,10,0.8602298915181834,0.002131625761137234,higher
hmda_race,hmda,PA,adv,behavior,aod_gap,10,0.11083754301140124,0.029592656579778612,lower
hmda_race,hmda,PA,adv,behavior,auc,10,0.8507757715108468,0.0036730417398268445,higher
hmda_race,hmda,PA,adv,behavior,dp_gap,10,0.1846252202987671,0.029610282485029945,lower
hmda_race,hmda,PA,adv,behavior,eod_gap,10,0.06650960516950058,0.029702735512102868,lower
hmda_race,hmda,PA,adv,behavior,eodds_max_gap,10,0.1551654808533019,0.03078825119102867,lower
hmda_race,hmda,PA,adv,behavior,fpr_gap,10,0.1551654808533019,0.03078825119102867,lower
hmda_race,hmda,PA,adv,mechanism,boundary_proxy_effect_gap_max,10,0.5958397120237351,0.207436599250187,lower
hmda_race,hmda,PA,adv,mechanism,boundary_proxy_effect_gap_mean,10,0.28522344678640366,0.07328859331044256,lower
hmda_race,hmda,PA,adv,mechanism,boundary_proxy_score_gap_cond_mean,10,0.03339789705350995,0.022982372833413055,lower
hmda_race,hmda,PA,adv,mechanism,cf_abs_prob_mean,10,0.05941426753997803,0.013712037139550468,lower
hmda_race,hmda,PA,adv,mechanism,cf_flip_rate,10,0.04986572265625,0.012751430798949583,lower
hmda_race,hmda,PA,adv,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.7280857712030411,0.20577027072039933,lower
hmda_race,hmda,PA,adv,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.1747707888484001,0.06142743290135653,lower
hmda_race,hmda,PA,adv,mechanism,main_abs_logit_mean,10,0.4830826878547668,0.08873069127230841,lower
hmda_race,hmda,PA,adv,mechanism,pair_abs_max,10,2.1296867966651916,0.5821518542266648,lower
hmda_race,hmda,PA,adv,mechanism,pair_abs_mean,10,0.2931543722748756,0.07663742528249874,lower
hmda_race,hmda,PA,adv,mechanism,pair_abs_q95,10,0.7903026318550109,0.23390216155556787,lower
hmda_race,hmda,PA,adv,mechanism,proxy_effect_gap_max,10,0.7191645532846451,0.14316703289533084,lower
hmda_race,hmda,PA,adv,mechanism,proxy_effect_gap_mean,10,0.308178249001503,0.061781584549820384,lower
hmda_race,hmda,PA,adv,mechanism,proxy_score_gap_cond_mean,10,0.5921607851982117,0.21518848676137436,lower
hmda_race,hmda,PA,blind,behavior,accuracy,10,0.860714687201394,0.0008891356065956936,higher
hmda_race,hmda,PA,blind,behavior,aod_gap,10,0.07889321283666446,0.0139848917420604,lower
hmda_race,hmda,PA,blind,behavior,auc,10,0.8516860584947783,0.002190192174212651,higher
hmda_race,hmda,PA,blind,behavior,dp_gap,10,0.15511389970779418,0.01207786652074097,lower
hmda_race,hmda,PA,blind,behavior,eod_gap,10,0.04246340536342811,0.009696170066875493,lower
hmda_race,hmda,PA,blind,behavior,eodds_max_gap,10,0.11532302030990083,0.020578244408953644,lower
hmda_race,hmda,PA,blind,behavior,fpr_gap,10,0.11532302030990083,0.020578244408953644,lower
hmda_race,hmda,PA,blind,mechanism,boundary_proxy_effect_gap_max,10,0.5353709369897842,0.18940143427598324,lower
hmda_race,hmda,PA,blind,mechanism,boundary_proxy_effect_gap_mean,10,0.2502422288060188,0.05951685399420868,lower
hmda_race,hmda,PA,blind,mechanism,boundary_proxy_score_gap_cond_mean,10,0.04804521445184946,0.024681435937093956,lower
hmda_race,hmda,PA,blind,mechanism,cf_abs_prob_mean,10,0.0,0.0,lower
hmda_race,hmda,PA,blind,mechanism,cf_flip_rate,10,0.0,0.0,lower
hmda_race,hmda,PA,blind,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.8734441459178924,0.3258340382310293,lower
hmda_race,hmda,PA,blind,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.2104250371456146,0.04663412013639879,lower
hmda_race,hmda,PA,blind,mechanism,main_abs_logit_mean,10,0.0,0.0,lower
hmda_race,hmda,PA,blind,mechanism,pair_abs_max,10,0.0,0.0,lower
hmda_race,hmda,PA,blind,mechanism,pair_abs_mean,10,0.0,0.0,lower
hmda_race,hmda,PA,blind,mechanism,pair_abs_q95,10,0.0,0.0,lower
hmda_race,hmda,PA,blind,mechanism,proxy_effect_gap_max,10,0.5196281343698501,0.08214512244805153,lower
hmda_race,hmda,PA,blind,mechanism,proxy_effect_gap_mean,10,0.24322393387556077,0.03398624391891179,lower
hmda_race,hmda,PA,blind,mechanism,proxy_score_gap_cond_mean,10,0.507054702937603,0.09733496619066043,lower
hmda_race,hmda,PA,erm,behavior,accuracy,10,0.8608706649429487,0.0011625422635031814,higher
hmda_race,hmda,PA,erm,behavior,aod_gap,10,0.12148513997261721,0.020618644881383593,lower
hmda_race,hmda,PA,erm,behavior,auc,10,0.8525019516934285,0.002240385966811036,higher
hmda_race,hmda,PA,erm,behavior,dp_gap,10,0.19475930333137512,0.019062567473455076,lower
hmda_race,hmda,PA,erm,behavior,eod_gap,10,0.07323059819990008,0.015437993153045776,lower
hmda_race,hmda,PA,erm,behavior,eodds_max_gap,10,0.16973968174533435,0.026847388827327377,lower
hmda_race,hmda,PA,erm,behavior,fpr_gap,10,0.16973968174533435,0.026847388827327377,lower
hmda_race,hmda,PA,erm,mechanism,boundary_proxy_effect_gap_max,10,0.6085955172777175,0.19974327534468858,lower
hmda_race,hmda,PA,erm,mechanism,boundary_proxy_effect_gap_mean,10,0.3165383845567703,0.09285626364209769,lower
hmda_race,hmda,PA,erm,mechanism,boundary_proxy_score_gap_cond_mean,10,0.04396550394594669,0.02953894283635201,lower
hmda_race,hmda,PA,erm,mechanism,cf_abs_prob_mean,10,0.08121747598052025,0.006013469807484159,lower
hmda_race,hmda,PA,erm,mechanism,cf_flip_rate,10,0.05806884765625,0.006330953941607356,lower
hmda_race,hmda,PA,erm,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.9528339624404907,0.18571174918164599,lower
hmda_race,hmda,PA,erm,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.24231114238500595,0.04524021274384189,lower
hmda_race,hmda,PA,erm,mechanism,main_abs_logit_mean,10,0.691304612159729,0.02812536996440287,lower
hmda_race,hmda,PA,erm,mechanism,pair_abs_max,10,3.4336558103561403,0.24724549046508684,lower
hmda_race,hmda,PA,erm,mechanism,pair_abs_mean,10,0.37051807045936586,0.03571724579204382,lower
hmda_race,hmda,PA,erm,mechanism,pair_abs_q95,10,1.0507484853267668,0.12054753507761522,lower
hmda_race,hmda,PA,erm,mechanism,proxy_effect_gap_max,10,0.6612560510635376,0.12863988381351432,lower
hmda_race,hmda,PA,erm,mechanism,proxy_effect_gap_mean,10,0.3181269884109497,0.04868624330427656,lower
hmda_race,hmda,PA,erm,mechanism,proxy_score_gap_cond_mean,10,0.8981812238693238,0.16432413763256712,lower
hmda_race,hmda,PA,fairsmote,behavior,accuracy,10,0.7987367208138947,0.0220314626175626,higher
hmda_race,hmda,PA,fairsmote,behavior,aod_gap,10,0.015289871606042381,0.012657041133804151,lower
hmda_race,hmda,PA,fairsmote,behavior,auc,10,0.8350871656000631,0.0031852515135354174,higher
hmda_race,hmda,PA,fairsmote,behavior,dp_gap,10,0.09250161051750183,0.020068217790910992,lower
hmda_race,hmda,PA,fairsmote,behavior,eod_gap,10,0.015185116390300957,0.015793468045075806,lower
hmda_race,hmda,PA,fairsmote,behavior,eodds_max_gap,10,0.019480224505523495,0.013768327765824604,lower
hmda_race,hmda,PA,fairsmote,behavior,fpr_gap,10,0.015394626821783806,0.010845975353769185,lower
hmda_race,hmda,PA,fairsmote,mechanism,boundary_proxy_effect_gap_max,10,0.9244712769985199,0.14396093097800872,lower
hmda_race,hmda,PA,fairsmote,mechanism,boundary_proxy_effect_gap_mean,10,0.43104668855667116,0.0496519725123252,lower
hmda_race,hmda,PA,fairsmote,mechanism,boundary_proxy_score_gap_cond_mean,10,0.041914693103171884,0.03529149219290007,lower
hmda_race,hmda,PA,fairsmote,mechanism,cf_abs_prob_mean,10,0.09060827791690826,0.008801375626612953,lower
hmda_race,hmda,PA,fairsmote,mechanism,cf_flip_rate,10,0.104150390625,0.015798118313473306,lower
hmda_race,hmda,PA,fairsmote,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.8860382378101349,0.2631785496633381,lower
hmda_race,hmda,PA,fairsmote,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.2607536941766739,0.06960685005724253,lower
hmda_race,hmda,PA,fairsmote,mechanism,main_abs_logit_mean,10,0.6271018147468567,0.08945768727067387,lower
hmda_race,hmda,PA,fairsmote,mechanism,pair_abs_max,10,3.1550262689590456,0.712031346219094,lower
hmda_race,hmda,PA,fairsmote,mechanism,pair_abs_mean,10,0.49243502914905546,0.08832696014300627,lower
hmda_race,hmda,PA,fairsmote,mechanism,pair_abs_q95,10,1.426990365386009,0.2541196716133859,lower
hmda_race,hmda,PA,fairsmote,mechanism,proxy_effect_gap_max,10,1.067034614086151,0.13891232424338124,lower
hmda_race,hmda,PA,fairsmote,mechanism,proxy_effect_gap_mean,10,0.476152703166008,0.07377308883607256,lower
hmda_race,hmda,PA,fairsmote,mechanism,proxy_score_gap_cond_mean,10,0.27506422698497773,0.11592172305006103,lower
hmda_race,hmda,PA,no_interaction,behavior,accuracy,10,0.855625035130122,0.0024526723066389173,higher
hmda_race,hmda,PA,no_interaction,behavior,aod_gap,10,0.008695106543211633,0.004788803121013828,lower
hmda_race,hmda,PA,no_interaction,behavior,auc,10,0.8452178118894809,0.0039346864924841105,higher
hmda_race,hmda,PA,no_interaction,behavior,dp_gap,10,0.07670964002609253,0.009012465151638595,lower
hmda_race,hmda,PA,no_interaction,behavior,eod_gap,10,0.0031690169066050156,0.0023947441607542605,lower
hmda_race,hmda,PA,no_interaction,behavior,eodds_max_gap,10,0.014221196179818252,0.007934221242153277,lower
hmda_race,hmda,PA,no_interaction,behavior,fpr_gap,10,0.014221196179818252,0.007934221242153277,lower
hmda_race,hmda,PA,no_interaction,mechanism,boundary_proxy_effect_gap_max,10,0.4810201168060303,0.12721617612896158,lower
hmda_race,hmda,PA,no_interaction,mechanism,boundary_proxy_effect_gap_mean,10,0.24255407601594925,0.04342302919220281,lower
hmda_race,hmda,PA,no_interaction,mechanism,boundary_proxy_score_gap_cond_mean,10,0.04968246333301067,0.02807905461387325,lower
hmda_race,hmda,PA,no_interaction,mechanism,cf_abs_prob_mean,10,0.030277331732213496,0.0021045534942597996,lower
hmda_race,hmda,PA,no_interaction,mechanism,cf_flip_rate,10,0.0229248046875,0.002713026235761443,lower
hmda_race,hmda,PA,no_interaction,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.602723428606987,0.18618603289296648,lower
hmda_race,hmda,PA,no_interaction,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.12534332349896432,0.03344014502203091,lower
hmda_race,hmda,PA,no_interaction,mechanism,main_abs_logit_mean,10,0.25724717825651167,0.016565716010526137,lower
hmda_race,hmda,PA,no_interaction,mechanism,pair_abs_max,10,1.4132632970809937,0.4083129700569481,lower
hmda_race,hmda,PA,no_interaction,mechanism,pair_abs_mean,10,0.1737166501581669,0.03528790502716578,lower
hmda_race,hmda,PA,no_interaction,mechanism,pair_abs_q95,10,0.5086200299859046,0.09839454734718284,lower
hmda_race,hmda,PA,no_interaction,mechanism,proxy_effect_gap_max,10,0.6735828816890717,0.11736339408582756,lower
hmda_race,hmda,PA,no_interaction,mechanism,proxy_effect_gap_mean,10,0.27698825001716615,0.033922548008846344,lower
hmda_race,hmda,PA,no_interaction,mechanism,proxy_score_gap_cond_mean,10,0.06541815008968115,0.03297996754911867,lower
hmda_race,hmda,PA,repair_main0,behavior,accuracy,10,0.8571960541847001,0.0016747863737351719,higher
hmda_race,hmda,PA,repair_main0,behavior,aod_gap,10,0.013174935172857987,0.007084912046714966,lower
hmda_race,hmda,PA,repair_main0,behavior,auc,10,0.8485241884449679,0.0034030753215889245,higher
hmda_race,hmda,PA,repair_main0,behavior,dp_gap,10,0.08696265816688538,0.009644546538468102,lower
hmda_race,hmda,PA,repair_main0,behavior,eod_gap,10,0.003741246583663027,0.002757703447659137,lower
hmda_race,hmda,PA,repair_main0,behavior,eodds_max_gap,10,0.02260862376205295,0.012274167638333862,lower
hmda_race,hmda,PA,repair_main0,behavior,fpr_gap,10,0.02260862376205295,0.012274167638333862,lower
hmda_race,hmda,PA,repair_main0,mechanism,boundary_proxy_effect_gap_max,10,0.08721328265964985,0.029253019745980543,lower
hmda_race,hmda,PA,repair_main0,mechanism,boundary_proxy_effect_gap_mean,10,0.0454019770026207,0.01308498971122275,lower
hmda_race,hmda,PA,repair_main0,mechanism,boundary_proxy_score_gap_cond_mean,10,0.03954609464854002,0.01157948071957935,lower
hmda_race,hmda,PA,repair_main0,mechanism,cf_abs_prob_mean,10,0.009948295122012497,0.004109753098046082,lower
hmda_race,hmda,PA,repair_main0,mechanism,cf_flip_rate,10,0.00576171875,0.0026581571626235986,lower
hmda_race,hmda,PA,repair_main0,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.3135936751961708,0.0890860399851633,lower
hmda_race,hmda,PA,repair_main0,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.05089171603322029,0.011844713127917945,lower
hmda_race,hmda,PA,repair_main0,mechanism,main_abs_logit_mean,10,0.08680785559117794,0.032598145260759034,lower
hmda_race,hmda,PA,repair_main0,mechanism,pair_abs_max,10,0.07650716230273247,0.01576901784483295,lower
hmda_race,hmda,PA,repair_main0,mechanism,pair_abs_mean,10,0.005985235143452883,0.000709809387972623,lower
hmda_race,hmda,PA,repair_main0,mechanism,pair_abs_q95,10,0.016690234690904613,0.0021423632834822277,lower
hmda_race,hmda,PA,repair_main0,mechanism,proxy_effect_gap_max,10,0.06262067444622517,0.021062472186786863,lower
hmda_race,hmda,PA,repair_main0,mechanism,proxy_effect_gap_mean,10,0.027796783298254014,0.005139020971605777,lower
hmda_race,hmda,PA,repair_main0,mechanism,proxy_score_gap_cond_mean,10,0.08764099832624198,0.029834320700938624,lower
hmda_race,hmda,PA,repair_main05,behavior,accuracy,10,0.8545753470856051,0.0020006836640469802,higher
hmda_race,hmda,PA,repair_main05,behavior,aod_gap,10,0.006993389376657938,0.006246105847614347,lower
hmda_race,hmda,PA,repair_main05,behavior,auc,10,0.8446741619291419,0.0035960718474990455,higher
hmda_race,hmda,PA,repair_main05,behavior,dp_gap,10,0.08097203373908997,0.004267029990455465,lower
hmda_race,hmda,PA,repair_main05,behavior,eod_gap,10,0.0020835483944708576,0.0018924864969926947,lower
hmda_race,hmda,PA,repair_main05,behavior,eodds_max_gap,10,0.01193663095376608,0.011757444749992843,lower
hmda_race,hmda,PA,repair_main05,behavior,fpr_gap,10,0.011903230358845019,0.011784910944531069,lower
hmda_race,hmda,PA,repair_main05,mechanism,boundary_proxy_effect_gap_max,10,0.08881030529737473,0.034284418677321314,lower
hmda_race,hmda,PA,repair_main05,mechanism,boundary_proxy_effect_gap_mean,10,0.04455884341150522,0.012220475622820604,lower
hmda_race,hmda,PA,repair_main05,mechanism,boundary_proxy_score_gap_cond_mean,10,0.054608363285660745,0.027413668945002325,lower
hmda_race,hmda,PA,repair_main05,mechanism,cf_abs_prob_mean,10,0.0005761347943916917,0.000282597659385997,lower
hmda_race,hmda,PA,repair_main05,mechanism,cf_flip_rate,10,0.00042724609375,0.0003058531978021832,lower
hmda_race,hmda,PA,repair_main05,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.25820684880018235,0.052077851890045386,lower
hmda_race,hmda,PA,repair_main05,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.046304402872920036,0.004816514987411495,lower
hmda_race,hmda,PA,repair_main05,mechanism,main_abs_logit_mean,10,0.004519262339454144,0.0021551785953372172,lower
hmda_race,hmda,PA,repair_main05,mechanism,pair_abs_max,10,0.03539076149463653,0.014772869309224347,lower
hmda_race,hmda,PA,repair_main05,mechanism,pair_abs_mean,10,0.0032642494887113573,0.0008366282803108716,lower
hmda_race,hmda,PA,repair_main05,mechanism,pair_abs_q95,10,0.010583795979619025,0.0030195904297117856,lower
hmda_race,hmda,PA,repair_main05,mechanism,proxy_effect_gap_max,10,0.05952933207154274,0.0223617349981312,lower
hmda_race,hmda,PA,repair_main05,mechanism,proxy_effect_gap_mean,10,0.024489684030413628,0.005265748463692349,lower
hmda_race,hmda,PA,repair_main05,mechanism,proxy_score_gap_cond_mean,10,0.07062953617423773,0.04295972440768799,lower
hmda_race,hmda,PA,reweight,behavior,accuracy,10,0.82001995390928,0.003708448114876052,higher
hmda_race,hmda,PA,reweight,behavior,aod_gap,10,0.017308903430795115,0.012938824363687363,lower
hmda_race,hmda,PA,reweight,behavior,auc,10,0.8413030594911307,0.0030334178136376642,higher
hmda_race,hmda,PA,reweight,behavior,dp_gap,10,0.1136608064174652,0.01568121030013749,lower
hmda_race,hmda,PA,reweight,behavior,eod_gap,10,0.013576332289286142,0.0129657599815529,lower
hmda_race,hmda,PA,reweight,behavior,eodds_max_gap,10,0.023374005812380604,0.016452918226066846,lower
hmda_race,hmda,PA,reweight,behavior,fpr_gap,10,0.02104147457230409,0.01639972759693363,lower
hmda_race,hmda,PA,reweight,mechanism,boundary_proxy_effect_gap_max,10,0.6243275463581085,0.20573993532499227,lower
hmda_race,hmda,PA,reweight,mechanism,boundary_proxy_effect_gap_mean,10,0.27186459451913836,0.057214152085345346,lower
hmda_race,hmda,PA,reweight,mechanism,boundary_proxy_score_gap_cond_mean,10,0.035392812173813584,0.013410353663279298,lower
hmda_race,hmda,PA,reweight,mechanism,cf_abs_prob_mean,10,0.07372520975768566,0.020387973180942407,lower
hmda_race,hmda,PA,reweight,mechanism,cf_flip_rate,10,0.06995849609375,0.013066206396602232,lower
hmda_race,hmda,PA,reweight,mechanism,higher_order_boundary_proxy_gap_scope_max,10,1.0375489234924316,0.37921665414829847,lower
hmda_race,hmda,PA,reweight,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.21843981966376305,0.07163296778013771,lower
hmda_race,hmda,PA,reweight,mechanism,main_abs_logit_mean,10,0.5585607022047043,0.22244363582546278,lower
hmda_race,hmda,PA,reweight,mechanism,pair_abs_max,10,3.0735159873962403,1.3984267400761121,lower
hmda_race,hmda,PA,reweight,mechanism,pair_abs_mean,10,0.38932124674320223,0.18211550929856193,lower
hmda_race,hmda,PA,reweight,mechanism,pair_abs_q95,10,1.066254797428846,0.4932520328944561,lower
hmda_race,hmda,PA,reweight,mechanism,proxy_effect_gap_max,10,0.638216245174408,0.1408102716523131,lower
hmda_race,hmda,PA,reweight,mechanism,proxy_effect_gap_mean,10,0.2798443838953972,0.03477371552962044,lower
hmda_race,hmda,PA,reweight,mechanism,proxy_score_gap_cond_mean,10,0.21112482249736786,0.09719146075037814,lower
hmda_race,hmda,PA,score_only,behavior,accuracy,10,0.8581389466584228,0.0023274725514929977,higher
hmda_race,hmda,PA,score_only,behavior,aod_gap,10,0.0446590779690936,0.019597206921852923,lower
hmda_race,hmda,PA,score_only,behavior,auc,10,0.8470116463416879,0.003921912929424002,higher
hmda_race,hmda,PA,score_only,behavior,dp_gap,10,0.12097961902618408,0.020520296344906187,lower
hmda_race,hmda,PA,score_only,behavior,eod_gap,10,0.020670755674166597,0.011450695411486392,lower
hmda_race,hmda,PA,score_only,behavior,eodds_max_gap,10,0.06864740026402061,0.028321878953892668,lower
hmda_race,hmda,PA,score_only,behavior,fpr_gap,10,0.06864740026402061,0.028321878953892668,lower
hmda_race,hmda,PA,score_only,mechanism,boundary_proxy_effect_gap_max,10,0.5655023962259292,0.11626310324790892,lower
hmda_race,hmda,PA,score_only,mechanism,boundary_proxy_effect_gap_mean,10,0.2666501224040985,0.04772506001466708,lower
hmda_race,hmda,PA,score_only,mechanism,boundary_proxy_score_gap_cond_mean,10,0.03563673389144242,0.017700176757659315,lower
hmda_race,hmda,PA,score_only,mechanism,cf_abs_prob_mean,10,0.029935548081994057,0.003655522710440152,lower
hmda_race,hmda,PA,score_only,mechanism,cf_flip_rate,10,0.02332763671875,0.00484278912054628,lower
hmda_race,hmda,PA,score_only,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.5113671094179153,0.07855094017797448,lower
hmda_race,hmda,PA,score_only,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.13245752528309823,0.018576832213356858,lower
hmda_race,hmda,PA,score_only,mechanism,main_abs_logit_mean,10,0.2857751950621605,0.03864475249345683,lower
hmda_race,hmda,PA,score_only,mechanism,pair_abs_max,10,1.5806781888008117,0.5158764943813107,lower
hmda_race,hmda,PA,score_only,mechanism,pair_abs_mean,10,0.19857969880104065,0.04281400863214665,lower
hmda_race,hmda,PA,score_only,mechanism,pair_abs_q95,10,0.5703779606521129,0.12975568951744548,lower
hmda_race,hmda,PA,score_only,mechanism,proxy_effect_gap_max,10,0.7537498950958252,0.060012254537635236,lower
hmda_race,hmda,PA,score_only,mechanism,proxy_effect_gap_mean,10,0.29779902696609495,0.02155744531096835,lower
hmda_race,hmda,PA,score_only,mechanism,proxy_score_gap_cond_mean,10,0.0723143346607685,0.04316828408184788,lower
hmda_race,hmda,PA,wrong_spec,behavior,accuracy,10,0.8511916137372829,0.0018644126439989913,higher
hmda_race,hmda,PA,wrong_spec,behavior,aod_gap,10,0.2843595324576141,0.031192900877368104,lower
hmda_race,hmda,PA,wrong_spec,behavior,auc,10,0.8416027435381183,0.0034815717964255103,higher
hmda_race,hmda,PA,wrong_spec,behavior,dp_gap,10,0.34266300201416017,0.03686789145704653,lower
hmda_race,hmda,PA,wrong_spec,behavior,eod_gap,10,0.220420428674806,0.04457840911467468,lower
hmda_race,hmda,PA,wrong_spec,behavior,eodds_max_gap,10,0.3482986362404221,0.02298501617289882,lower
hmda_race,hmda,PA,wrong_spec,behavior,fpr_gap,10,0.3482986362404221,0.02298501617289882,lower
hmda_race,hmda,PA,wrong_spec,mechanism,boundary_proxy_effect_gap_max,10,1.043544089794159,0.2752091381452908,lower
hmda_race,hmda,PA,wrong_spec,mechanism,boundary_proxy_effect_gap_mean,10,0.6936192810535431,0.12590128541102574,lower
hmda_race,hmda,PA,wrong_spec,mechanism,boundary_proxy_score_gap_cond_mean,10,0.1653973774984479,0.03423784760657771,lower
hmda_race,hmda,PA,wrong_spec,mechanism,cf_abs_prob_mean,10,0.12826906219124795,0.028674258891208334,lower
