"source_state","target_state","metric","status","error"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__income__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_to_msa_income_percentage__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_to_msa_income_percentage__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_to_msa_income_percentage__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_to_msa_income_percentage__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_to_msa_income_percentage__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_to_msa_income_percentage__by__property_value","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_to_msa_income_percentage__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_to_msa_income_percentage__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_to_msa_income_percentage__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_to_msa_income_percentage__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_to_msa_income_percentage__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_to_msa_income_percentage__by__income","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_to_msa_income_percentage__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_to_msa_income_percentage__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_to_msa_income_percentage__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_to_msa_income_percentage__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_to_msa_income_percentage__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_to_msa_income_percentage__by__debt_to_income_ratio","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_overall__tract_to_msa_income_percentage__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y0__tract_to_msa_income_percentage__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_y1__tract_to_msa_income_percentage__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_overall__tract_to_msa_income_percentage__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y0__tract_to_msa_income_percentage__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_y1__tract_to_msa_income_percentage__by__tract_minority_population_percent","skipped","No finite values"
"VA","VA","mechanism_higher_order_pair_count","skipped","No finite values"
"VA","VA","mechanism_higher_order_scope_count","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_scope_mean","skipped","No finite values"
"VA","VA","mechanism_higher_order_proxy_gap_scope_max","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_fraction","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_scope_count","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_scope_mean","skipped","No finite values"
"VA","VA","mechanism_higher_order_boundary_proxy_gap_scope_max","skipped","No finite values"
