"source_state","target_state","metric_group","metric","direction","model","n","mean","std","sk_esd_group","package","package_version"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_minority_population_percent","lower","erm",120,0.109666772730028,0.084559284993998,7,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","repair_main05",120,0.00885817568244723,0.00694167475788315,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","repair_main0",120,0.0101815613723981,0.008415620899656,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","no_interaction",120,0.0298188413144089,0.0219718516147607,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","score_only",120,0.0360201720225935,0.02824858614018,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","blind",120,0.0422772390379881,0.0331409736263327,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","wrong_spec",120,0.064591246486331,0.0702309080127174,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","adv",120,0.0715452637989074,0.0561573098767697,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","reweight",120,0.0775990228246277,0.0732055784865098,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","erm",120,0.0820559387716154,0.0703641849136575,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","repair_main05",120,0.0133232677704655,0.00981940336391994,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","repair_main0",120,0.0176027533190791,0.0129078292012987,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","no_interaction",120,0.0484825533969949,0.0370713666910445,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","blind",120,0.0542491871242722,0.0413888386040393,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","score_only",120,0.0577348834679772,0.0478015125973941,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","wrong_spec",120,0.0761102601264914,0.0768447406200798,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","reweight",120,0.101836981251836,0.087941258893443,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","adv",120,0.107549562103425,0.0852430370144613,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","erm",120,0.123021811976408,0.0916209618857725,7,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_minority_population_percent","lower","repair_main05",120,0.0127418073670318,0.0106832831352141,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_minority_population_percent","lower","repair_main0",120,0.0147609721228946,0.0134553652628839,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_minority_population_percent","lower","no_interaction",120,0.0363450827891938,0.0278619252640638,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_minority_population_percent","lower","score_only",120,0.0462734321132302,0.0363666784955667,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_minority_population_percent","lower","blind",120,0.0660188884939998,0.0586719857057383,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_minority_population_percent","lower","adv",120,0.0869947228619518,0.0622183853635369,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_minority_population_percent","lower","reweight",120,0.0898961273875708,0.0752919005847448,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_minority_population_percent","lower","wrong_spec",120,0.09351739466656,0.0920095082816739,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_minority_population_percent","lower","erm",120,0.0968290714081377,0.0789517493757819,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","repair_main05",120,0.0144880537331725,0.0106406947588427,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","repair_main0",120,0.0192570369341411,0.0167116880409353,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","no_interaction",120,0.0395934505892607,0.0287609470949796,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","score_only",120,0.0532812130327026,0.0421590829517881,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","blind",120,0.0750938161741942,0.0664861828331501,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","adv",120,0.0930914274222838,0.0704598856439675,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","wrong_spec",120,0.0943535919145991,0.0981486027422999,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","erm",120,0.102378883088628,0.0961268738828126,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_minority_population_percent","lower","reweight",120,0.103738150248925,0.0836030857734964,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","repair_main05",120,0.019495321699651,0.0174619445415226,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","repair_main0",120,0.0218035654785732,0.0186710155472984,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","no_interaction",120,0.0438590675359592,0.0374528639899232,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","score_only",120,0.0526409921119921,0.0429204963064712,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","blind",120,0.0836714594624937,0.0728360133334432,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","wrong_spec",120,0.092074895153443,0.0896142873310131,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","reweight",120,0.0950315880899628,0.0800738692249026,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","adv",120,0.0953827064794799,0.0699229670983443,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_minority_population_percent","lower","erm",120,0.106237534666434,0.0869359023731336,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0164469973319986,0.0149405418716119,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0202944428737586,0.0157582229725016,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.0412923310456487,0.0300700083062074,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","score_only",120,0.0447701345935153,0.034304300561947,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","blind",120,0.0686550913766647,0.0493395549070517,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","adv",120,0.0689188556668038,0.0496518898060916,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0773458963182444,0.0678302380458487,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","reweight",120,0.0843751682977503,0.0675814317367186,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","erm",120,0.0978489938036849,0.070487226895659,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0134049323348639,0.0125308919737523,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0179433820090101,0.0159127292212034,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.0384879283801032,0.0282223470758776,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","score_only",120,0.0411508610627304,0.0324588319861862,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","adv",120,0.0650714788430681,0.0506459679241593,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","blind",120,0.068725785787683,0.0508142762346911,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0738777935039252,0.0626887757566142,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","reweight",120,0.0772376999103775,0.0674319921895046,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","erm",120,0.0969902513471122,0.0730032153109576,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0180180861459424,0.0164469647060829,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0225344959801684,0.0163099646089242,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.0466949349734932,0.0330933756916852,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","score_only",120,0.050227814889513,0.0381852845462561,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","adv",120,0.0695619566055636,0.0542284111194206,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","blind",120,0.0728804453896979,0.0548972031571793,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0767923707220082,0.0673724301486657,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","reweight",120,0.0873810537780325,0.0670623920148778,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","erm",120,0.0972373006554941,0.0682120253635218,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0174726795948421,0.0157648390473751,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0258683487928162,0.0209120835127734,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.0523023273019741,0.0430508890527124,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","score_only",120,0.0630610608185331,0.0500452766082506,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","adv",120,0.0816383160805951,0.066075534679143,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0903739549879295,0.0793562425602331,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","blind",120,0.0974473548897852,0.0677698311263586,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","reweight",120,0.103319482404428,0.0832202135580371,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","lower","erm",120,0.112876155801738,0.0839955505999517,7,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0197507476763955,0.0173507212748091,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0286311856859053,0.0236544568750891,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.055090762116015,0.0422103878193085,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","score_only",120,0.0643297058297321,0.0512854515857841,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0906998433017482,0.081553680321625,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","adv",120,0.0918164614743243,0.0604226209005281,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","blind",120,0.101121752724672,0.0766080016514986,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","reweight",120,0.109309085891194,0.0944474670609677,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","lower","erm",120,0.116324581640462,0.0918670702303376,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0224568207835546,0.0179960287039681,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0293623181059957,0.0249581546040186,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.0568930314737372,0.0493060146849258,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","score_only",120,0.0706193268842374,0.0538865455491418,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","adv",120,0.0893769084475935,0.0759007176711024,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0931781550461892,0.0805849915027154,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","reweight",120,0.104601019419109,0.0872169070000354,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","blind",120,0.106044351488041,0.077680052691874,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","lower","erm",120,0.117926331725903,0.0917717655583277,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__income__by__loan_amount","lower","repair_main05",120,0.0412709223067698,0.0307410758966025,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__income__by__loan_amount","lower","repair_main0",120,0.0425403080647811,0.0331799524618573,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__income__by__loan_amount","lower","wrong_spec",120,0.0735048249557925,0.0719791291933599,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__income__by__loan_amount","lower","no_interaction",120,0.0815715192021647,0.0775256270551914,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__income__by__loan_amount","lower","score_only",120,0.0861678437329829,0.0686619966235957,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__income__by__loan_amount","lower","reweight",120,0.106762309799281,0.101872080444301,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__income__by__loan_amount","lower","adv",120,0.132322843496998,0.111025234590384,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__income__by__loan_amount","lower","blind",120,0.132455650965373,0.102995755673093,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__income__by__loan_amount","lower","erm",120,0.154365993135919,0.115186556157281,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__income__by__loan_amount","lower","repair_main05",120,0.0294511527443926,0.0215004015552165,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__income__by__loan_amount","lower","repair_main0",120,0.0323471447685733,0.0237008125213061,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__income__by__loan_amount","lower","no_interaction",120,0.0595970251597464,0.0564757020392763,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__income__by__loan_amount","lower","score_only",120,0.0635820193837086,0.0646011658328908,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__income__by__loan_amount","lower","wrong_spec",120,0.0648356721037999,0.0648565339571454,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__income__by__loan_amount","lower","reweight",120,0.0992525707193029,0.0892123317930568,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__income__by__loan_amount","lower","blind",120,0.114313745001952,0.0952842705052758,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__income__by__loan_amount","lower","adv",120,0.12303991370524,0.111679042190062,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__income__by__loan_amount","lower","erm",120,0.131991630606353,0.106897830491472,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__income__by__loan_amount","lower","repair_main05",120,0.0386918602627702,0.0311655062506373,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__income__by__loan_amount","lower","repair_main0",120,0.0404082792034994,0.0322025898289652,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__income__by__loan_amount","lower","wrong_spec",120,0.0798151785818239,0.075484559689983,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__income__by__loan_amount","lower","no_interaction",120,0.0811531239645168,0.0791790791645827,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__income__by__loan_amount","lower","score_only",120,0.0878625468506167,0.0678042441059375,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__income__by__loan_amount","lower","reweight",120,0.12231470119829,0.109725069078104,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__income__by__loan_amount","lower","adv",120,0.140212965477258,0.117682864687026,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__income__by__loan_amount","lower","blind",120,0.147061212733388,0.109711865831701,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__income__by__loan_amount","lower","erm",120,0.163350344984792,0.125243905512241,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_amount","lower","repair_main05",120,0.0346707391552627,0.0259276422611863,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_amount","lower","repair_main0",120,0.0403785392642021,0.0289264383874272,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_amount","lower","no_interaction",120,0.0709438518465807,0.0636885091111035,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_amount","lower","score_only",120,0.0822416445550819,0.0712573393044862,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_amount","lower","wrong_spec",120,0.0923507924036433,0.0776190478025005,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_amount","lower","reweight",120,0.135986818664242,0.116990821958697,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_amount","lower","adv",120,0.149855130181337,0.146162288511947,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_amount","lower","blind",120,0.155818231279651,0.145485584410997,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_amount","lower","erm",120,0.159002380073071,0.116534298173395,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__income__by__loan_amount","lower","repair_main05",120,0.0330823723382006,0.025140729604304,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__income__by__loan_amount","lower","repair_main0",120,0.0389238982150952,0.028852516496912,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__income__by__loan_amount","lower","no_interaction",120,0.074280455793875,0.0650351735266591,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__income__by__loan_amount","lower","score_only",120,0.0853459513590982,0.0699068331752015,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__income__by__loan_amount","lower","wrong_spec",120,0.0927908292040229,0.0756295700346436,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__income__by__loan_amount","lower","adv",120,0.160299866762944,0.174126563074079,5,"ScottKnottESD","2.0.3"
