experiment,dataset,state,seed,model,feature,metric,value,panel,panel_title,model_label,feature_label,feature_order,model_order
adult_gender,adult,-,1,erm,hours_per_week,pair_abs_mean__hours_per_week,0.7082067728042603,adult_gender,Adult Gender,ERM,Hours/week,0,0
adult_gender,adult,-,2,erm,hours_per_week,pair_abs_mean__hours_per_week,0.6195039749145508,adult_gender,Adult Gender,ERM,Hours/week,0,0
adult_gender,adult,-,3,erm,hours_per_week,pair_abs_mean__hours_per_week,0.6851723194122314,adult_gender,Adult Gender,ERM,Hours/week,0,0
adult_gender,adult,-,4,erm,hours_per_week,pair_abs_mean__hours_per_week,0.5201046466827393,adult_gender,Adult Gender,ERM,Hours/week,0,0
adult_gender,adult,-,5,erm,hours_per_week,pair_abs_mean__hours_per_week,0.6971744298934937,adult_gender,Adult Gender,ERM,Hours/week,0,0
adult_gender,adult,-,6,erm,hours_per_week,pair_abs_mean__hours_per_week,0.7797412872314453,adult_gender,Adult Gender,ERM,Hours/week,0,0
adult_gender,adult,-,7,erm,hours_per_week,pair_abs_mean__hours_per_week,0.7508072853088379,adult_gender,Adult Gender,ERM,Hours/week,0,0
adult_gender,adult,-,8,erm,hours_per_week,pair_abs_mean__hours_per_week,0.6643150448799133,adult_gender,Adult Gender,ERM,Hours/week,0,0
adult_gender,adult,-,9,erm,hours_per_week,pair_abs_mean__hours_per_week,0.6875731945037842,adult_gender,Adult Gender,ERM,Hours/week,0,0
adult_gender,adult,-,0,fairsmote,hours_per_week,pair_abs_mean__hours_per_week,1.0350160598754883,adult_gender,Adult Gender,Fair-SMOTE,Hours/week,0,1
adult_gender,adult,-,1,fairsmote,hours_per_week,pair_abs_mean__hours_per_week,1.2360668182373047,adult_gender,Adult Gender,Fair-SMOTE,Hours/week,0,1
adult_gender,adult,-,2,fairsmote,hours_per_week,pair_abs_mean__hours_per_week,1.159176230430603,adult_gender,Adult Gender,Fair-SMOTE,Hours/week,0,1
adult_gender,adult,-,3,fairsmote,hours_per_week,pair_abs_mean__hours_per_week,1.025965690612793,adult_gender,Adult Gender,Fair-SMOTE,Hours/week,0,1
adult_gender,adult,-,4,fairsmote,hours_per_week,pair_abs_mean__hours_per_week,1.168046474456787,adult_gender,Adult Gender,Fair-SMOTE,Hours/week,0,1
adult_gender,adult,-,5,fairsmote,hours_per_week,pair_abs_mean__hours_per_week,0.9378628730773926,adult_gender,Adult Gender,Fair-SMOTE,Hours/week,0,1
adult_gender,adult,-,6,fairsmote,hours_per_week,pair_abs_mean__hours_per_week,1.1374082565307617,adult_gender,Adult Gender,Fair-SMOTE,Hours/week,0,1
adult_gender,adult,-,7,fairsmote,hours_per_week,pair_abs_mean__hours_per_week,0.8531127572059631,adult_gender,Adult Gender,Fair-SMOTE,Hours/week,0,1
adult_gender,adult,-,8,fairsmote,hours_per_week,pair_abs_mean__hours_per_week,1.1679941415786743,adult_gender,Adult Gender,Fair-SMOTE,Hours/week,0,1
adult_gender,adult,-,9,fairsmote,hours_per_week,pair_abs_mean__hours_per_week,1.1468186378479004,adult_gender,Adult Gender,Fair-SMOTE,Hours/week,0,1
adult_gender,adult,-,0,score_only,hours_per_week,pair_abs_mean__hours_per_week,0.664795458316803,adult_gender,Adult Gender,Score-gap,Hours/week,0,2
adult_gender,adult,-,1,score_only,hours_per_week,pair_abs_mean__hours_per_week,1.0041611194610596,adult_gender,Adult Gender,Score-gap,Hours/week,0,2
adult_gender,adult,-,2,score_only,hours_per_week,pair_abs_mean__hours_per_week,0.2439373135566711,adult_gender,Adult Gender,Score-gap,Hours/week,0,2
adult_gender,adult,-,3,score_only,hours_per_week,pair_abs_mean__hours_per_week,1.4801645278930664,adult_gender,Adult Gender,Score-gap,Hours/week,0,2
adult_gender,adult,-,4,score_only,hours_per_week,pair_abs_mean__hours_per_week,0.8928759098052979,adult_gender,Adult Gender,Score-gap,Hours/week,0,2
adult_gender,adult,-,5,score_only,hours_per_week,pair_abs_mean__hours_per_week,1.2990167140960691,adult_gender,Adult Gender,Score-gap,Hours/week,0,2
adult_gender,adult,-,6,score_only,hours_per_week,pair_abs_mean__hours_per_week,0.7064020037651062,adult_gender,Adult Gender,Score-gap,Hours/week,0,2
adult_gender,adult,-,7,score_only,hours_per_week,pair_abs_mean__hours_per_week,1.013756513595581,adult_gender,Adult Gender,Score-gap,Hours/week,0,2
adult_gender,adult,-,8,score_only,hours_per_week,pair_abs_mean__hours_per_week,1.109969139099121,adult_gender,Adult Gender,Score-gap,Hours/week,0,2
adult_gender,adult,-,9,score_only,hours_per_week,pair_abs_mean__hours_per_week,0.9748709201812744,adult_gender,Adult Gender,Score-gap,Hours/week,0,2
adult_gender,adult,-,0,no_interaction,hours_per_week,pair_abs_mean__hours_per_week,0.3349133431911468,adult_gender,Adult Gender,No-interaction,Hours/week,0,3
adult_gender,adult,-,1,no_interaction,hours_per_week,pair_abs_mean__hours_per_week,0.5952956080436707,adult_gender,Adult Gender,No-interaction,Hours/week,0,3
adult_gender,adult,-,2,no_interaction,hours_per_week,pair_abs_mean__hours_per_week,0.2464968711137771,adult_gender,Adult Gender,No-interaction,Hours/week,0,3
adult_gender,adult,-,3,no_interaction,hours_per_week,pair_abs_mean__hours_per_week,0.3234212100505829,adult_gender,Adult Gender,No-interaction,Hours/week,0,3
adult_gender,adult,-,4,no_interaction,hours_per_week,pair_abs_mean__hours_per_week,0.5878318548202515,adult_gender,Adult Gender,No-interaction,Hours/week,0,3
adult_gender,adult,-,5,no_interaction,hours_per_week,pair_abs_mean__hours_per_week,0.8053106069564819,adult_gender,Adult Gender,No-interaction,Hours/week,0,3
adult_gender,adult,-,6,no_interaction,hours_per_week,pair_abs_mean__hours_per_week,0.4429319500923157,adult_gender,Adult Gender,No-interaction,Hours/week,0,3
adult_gender,adult,-,7,no_interaction,hours_per_week,pair_abs_mean__hours_per_week,0.9297585487365724,adult_gender,Adult Gender,No-interaction,Hours/week,0,3
adult_gender,adult,-,8,no_interaction,hours_per_week,pair_abs_mean__hours_per_week,0.7664210796356201,adult_gender,Adult Gender,No-interaction,Hours/week,0,3
adult_gender,adult,-,9,no_interaction,hours_per_week,pair_abs_mean__hours_per_week,0.7135600447654724,adult_gender,Adult Gender,No-interaction,Hours/week,0,3
adult_gender,adult,-,0,steering,hours_per_week,pair_abs_mean__hours_per_week,0.0374948009848594,adult_gender,Adult Gender,"Interaction
steering",Hours/week,0,4
adult_gender,adult,-,1,steering,hours_per_week,pair_abs_mean__hours_per_week,0.0416066646575927,adult_gender,Adult Gender,"Interaction
steering",Hours/week,0,4
adult_gender,adult,-,2,steering,hours_per_week,pair_abs_mean__hours_per_week,0.0429075211286544,adult_gender,Adult Gender,"Interaction
steering",Hours/week,0,4
adult_gender,adult,-,3,steering,hours_per_week,pair_abs_mean__hours_per_week,0.0402033366262912,adult_gender,Adult Gender,"Interaction
steering",Hours/week,0,4
adult_gender,adult,-,4,steering,hours_per_week,pair_abs_mean__hours_per_week,0.0369404703378677,adult_gender,Adult Gender,"Interaction
steering",Hours/week,0,4
adult_gender,adult,-,5,steering,hours_per_week,pair_abs_mean__hours_per_week,0.0353511944413185,adult_gender,Adult Gender,"Interaction
steering",Hours/week,0,4
adult_gender,adult,-,6,steering,hours_per_week,pair_abs_mean__hours_per_week,0.0331873223185539,adult_gender,Adult Gender,"Interaction
steering",Hours/week,0,4
adult_gender,adult,-,7,steering,hours_per_week,pair_abs_mean__hours_per_week,0.034834899008274,adult_gender,Adult Gender,"Interaction
steering",Hours/week,0,4
adult_gender,adult,-,8,steering,hours_per_week,pair_abs_mean__hours_per_week,0.0386871211230754,adult_gender,Adult Gender,"Interaction
steering",Hours/week,0,4
adult_gender,adult,-,9,steering,hours_per_week,pair_abs_mean__hours_per_week,0.0342999882996082,adult_gender,Adult Gender,"Interaction
steering",Hours/week,0,4
adult_gender,adult,-,0,erm,marital_married,pair_abs_mean__marital_married,0.420628935098648,adult_gender,Adult Gender,ERM,Married,1,0
adult_gender,adult,-,1,erm,marital_married,pair_abs_mean__marital_married,0.414538562297821,adult_gender,Adult Gender,ERM,Married,1,0
adult_gender,adult,-,2,erm,marital_married,pair_abs_mean__marital_married,0.5080745220184326,adult_gender,Adult Gender,ERM,Married,1,0
adult_gender,adult,-,3,erm,marital_married,pair_abs_mean__marital_married,0.5309107303619385,adult_gender,Adult Gender,ERM,Married,1,0
adult_gender,adult,-,4,erm,marital_married,pair_abs_mean__marital_married,0.2216653227806091,adult_gender,Adult Gender,ERM,Married,1,0
adult_gender,adult,-,5,erm,marital_married,pair_abs_mean__marital_married,0.4371304810047149,adult_gender,Adult Gender,ERM,Married,1,0
adult_gender,adult,-,6,erm,marital_married,pair_abs_mean__marital_married,0.4719827175140381,adult_gender,Adult Gender,ERM,Married,1,0
adult_gender,adult,-,7,erm,marital_married,pair_abs_mean__marital_married,0.3773601651191711,adult_gender,Adult Gender,ERM,Married,1,0
adult_gender,adult,-,8,erm,marital_married,pair_abs_mean__marital_married,0.5347157716751099,adult_gender,Adult Gender,ERM,Married,1,0
adult_gender,adult,-,9,erm,marital_married,pair_abs_mean__marital_married,0.5930988192558289,adult_gender,Adult Gender,ERM,Married,1,0
adult_gender,adult,-,0,fairsmote,marital_married,pair_abs_mean__marital_married,0.6284389495849609,adult_gender,Adult Gender,Fair-SMOTE,Married,1,1
adult_gender,adult,-,1,fairsmote,marital_married,pair_abs_mean__marital_married,0.7866854667663574,adult_gender,Adult Gender,Fair-SMOTE,Married,1,1
adult_gender,adult,-,2,fairsmote,marital_married,pair_abs_mean__marital_married,1.1184258460998535,adult_gender,Adult Gender,Fair-SMOTE,Married,1,1
adult_gender,adult,-,3,fairsmote,marital_married,pair_abs_mean__marital_married,0.5991573333740234,adult_gender,Adult Gender,Fair-SMOTE,Married,1,1
adult_gender,adult,-,4,fairsmote,marital_married,pair_abs_mean__marital_married,0.451077401638031,adult_gender,Adult Gender,Fair-SMOTE,Married,1,1
adult_gender,adult,-,5,fairsmote,marital_married,pair_abs_mean__marital_married,0.5105081796646118,adult_gender,Adult Gender,Fair-SMOTE,Married,1,1
adult_gender,adult,-,6,fairsmote,marital_married,pair_abs_mean__marital_married,0.40149030089378357,adult_gender,Adult Gender,Fair-SMOTE,Married,1,1
adult_gender,adult,-,7,fairsmote,marital_married,pair_abs_mean__marital_married,0.48032817244529724,adult_gender,Adult Gender,Fair-SMOTE,Married,1,1
adult_gender,adult,-,8,fairsmote,marital_married,pair_abs_mean__marital_married,0.5162601470947266,adult_gender,Adult Gender,Fair-SMOTE,Married,1,1
adult_gender,adult,-,9,fairsmote,marital_married,pair_abs_mean__marital_married,0.4505195915699005,adult_gender,Adult Gender,Fair-SMOTE,Married,1,1
adult_gender,adult,-,0,score_only,marital_married,pair_abs_mean__marital_married,0.069105677306652,adult_gender,Adult Gender,Score-gap,Married,1,2
adult_gender,adult,-,1,score_only,marital_married,pair_abs_mean__marital_married,0.0994415432214737,adult_gender,Adult Gender,Score-gap,Married,1,2
adult_gender,adult,-,2,score_only,marital_married,pair_abs_mean__marital_married,0.0605267696082592,adult_gender,Adult Gender,Score-gap,Married,1,2
adult_gender,adult,-,3,score_only,marital_married,pair_abs_mean__marital_married,0.1666603833436966,adult_gender,Adult Gender,Score-gap,Married,1,2
adult_gender,adult,-,4,score_only,marital_married,pair_abs_mean__marital_married,0.0675724148750305,adult_gender,Adult Gender,Score-gap,Married,1,2
adult_gender,adult,-,5,score_only,marital_married,pair_abs_mean__marital_married,0.1253029704093933,adult_gender,Adult Gender,Score-gap,Married,1,2
adult_gender,adult,-,6,score_only,marital_married,pair_abs_mean__marital_married,0.0706982538104057,adult_gender,Adult Gender,Score-gap,Married,1,2
adult_gender,adult,-,7,score_only,marital_married,pair_abs_mean__marital_married,0.081257164478302,adult_gender,Adult Gender,Score-gap,Married,1,2
adult_gender,adult,-,8,score_only,marital_married,pair_abs_mean__marital_married,0.103536918759346,adult_gender,Adult Gender,Score-gap,Married,1,2
adult_gender,adult,-,9,score_only,marital_married,pair_abs_mean__marital_married,0.089055061340332,adult_gender,Adult Gender,Score-gap,Married,1,2
adult_gender,adult,-,0,no_interaction,marital_married,pair_abs_mean__marital_married,0.0572702959179878,adult_gender,Adult Gender,No-interaction,Married,1,3
adult_gender,adult,-,1,no_interaction,marital_married,pair_abs_mean__marital_married,0.0864773243665695,adult_gender,Adult Gender,No-interaction,Married,1,3
adult_gender,adult,-,2,no_interaction,marital_married,pair_abs_mean__marital_married,0.0633421391248703,adult_gender,Adult Gender,No-interaction,Married,1,3
adult_gender,adult,-,3,no_interaction,marital_married,pair_abs_mean__marital_married,0.0608931630849838,adult_gender,Adult Gender,No-interaction,Married,1,3
adult_gender,adult,-,4,no_interaction,marital_married,pair_abs_mean__marital_married,0.0824030265212059,adult_gender,Adult Gender,No-interaction,Married,1,3
adult_gender,adult,-,5,no_interaction,marital_married,pair_abs_mean__marital_married,0.0754597336053848,adult_gender,Adult Gender,No-interaction,Married,1,3
adult_gender,adult,-,6,no_interaction,marital_married,pair_abs_mean__marital_married,0.066039502620697,adult_gender,Adult Gender,No-interaction,Married,1,3
adult_gender,adult,-,7,no_interaction,marital_married,pair_abs_mean__marital_married,0.1219757497310638,adult_gender,Adult Gender,No-interaction,Married,1,3
adult_gender,adult,-,8,no_interaction,marital_married,pair_abs_mean__marital_married,0.1179164946079254,adult_gender,Adult Gender,No-interaction,Married,1,3
adult_gender,adult,-,9,no_interaction,marital_married,pair_abs_mean__marital_married,0.101872868835926,adult_gender,Adult Gender,No-interaction,Married,1,3
adult_gender,adult,-,0,steering,marital_married,pair_abs_mean__marital_married,0.0293961800634861,adult_gender,Adult Gender,"Interaction
steering",Married,1,4
adult_gender,adult,-,1,steering,marital_married,pair_abs_mean__marital_married,0.0390883237123489,adult_gender,Adult Gender,"Interaction
steering",Married,1,4
adult_gender,adult,-,2,steering,marital_married,pair_abs_mean__marital_married,0.0341786742210388,adult_gender,Adult Gender,"Interaction
steering",Married,1,4
adult_gender,adult,-,3,steering,marital_married,pair_abs_mean__marital_married,0.0331361964344978,adult_gender,Adult Gender,"Interaction
steering",Married,1,4
adult_gender,adult,-,4,steering,marital_married,pair_abs_mean__marital_married,0.0347452387213707,adult_gender,Adult Gender,"Interaction
steering",Married,1,4
adult_gender,adult,-,5,steering,marital_married,pair_abs_mean__marital_married,0.0292677097022533,adult_gender,Adult Gender,"Interaction
steering",Married,1,4
adult_gender,adult,-,6,steering,marital_married,pair_abs_mean__marital_married,0.0326285734772682,adult_gender,Adult Gender,"Interaction
steering",Married,1,4
adult_gender,adult,-,7,steering,marital_married,pair_abs_mean__marital_married,0.0350468419492244,adult_gender,Adult Gender,"Interaction
steering",Married,1,4
adult_gender,adult,-,8,steering,marital_married,pair_abs_mean__marital_married,0.0412392616271972,adult_gender,Adult Gender,"Interaction
steering",Married,1,4
adult_gender,adult,-,9,steering,marital_married,pair_abs_mean__marital_married,0.0338264033198356,adult_gender,Adult Gender,"Interaction
steering",Married,1,4
adult_gender,adult,-,0,erm,relationship_spouse,pair_abs_mean__relationship_spouse,0.3588703870773315,adult_gender,Adult Gender,ERM,Spouse,2,0
adult_gender,adult,-,1,erm,relationship_spouse,pair_abs_mean__relationship_spouse,0.3446384072303772,adult_gender,Adult Gender,ERM,Spouse,2,0
adult_gender,adult,-,2,erm,relationship_spouse,pair_abs_mean__relationship_spouse,0.3553838729858398,adult_gender,Adult Gender,ERM,Spouse,2,0
adult_gender,adult,-,3,erm,relationship_spouse,pair_abs_mean__relationship_spouse,0.4611631631851196,adult_gender,Adult Gender,ERM,Spouse,2,0
adult_gender,adult,-,4,erm,relationship_spouse,pair_abs_mean__relationship_spouse,0.3194422721862793,adult_gender,Adult Gender,ERM,Spouse,2,0
adult_gender,adult,-,5,erm,relationship_spouse,pair_abs_mean__relationship_spouse,0.5105449557304382,adult_gender,Adult Gender,ERM,Spouse,2,0
adult_gender,adult,-,6,erm,relationship_spouse,pair_abs_mean__relationship_spouse,0.523338258266449,adult_gender,Adult Gender,ERM,Spouse,2,0
adult_gender,adult,-,7,erm,relationship_spouse,pair_abs_mean__relationship_spouse,0.4367309212684631,adult_gender,Adult Gender,ERM,Spouse,2,0
adult_gender,adult,-,8,erm,relationship_spouse,pair_abs_mean__relationship_spouse,0.5144680142402649,adult_gender,Adult Gender,ERM,Spouse,2,0
adult_gender,adult,-,9,erm,relationship_spouse,pair_abs_mean__relationship_spouse,0.6132892370223999,adult_gender,Adult Gender,ERM,Spouse,2,0
adult_gender,adult,-,0,fairsmote,relationship_spouse,pair_abs_mean__relationship_spouse,0.656751811504364,adult_gender,Adult Gender,Fair-SMOTE,Spouse,2,1
adult_gender,adult,-,1,fairsmote,relationship_spouse,pair_abs_mean__relationship_spouse,0.7451573610305786,adult_gender,Adult Gender,Fair-SMOTE,Spouse,2,1
adult_gender,adult,-,2,fairsmote,relationship_spouse,pair_abs_mean__relationship_spouse,1.283697247505188,adult_gender,Adult Gender,Fair-SMOTE,Spouse,2,1
adult_gender,adult,-,3,fairsmote,relationship_spouse,pair_abs_mean__relationship_spouse,0.6226470470428467,adult_gender,Adult Gender,Fair-SMOTE,Spouse,2,1
adult_gender,adult,-,4,fairsmote,relationship_spouse,pair_abs_mean__relationship_spouse,0.43763267993927,adult_gender,Adult Gender,Fair-SMOTE,Spouse,2,1
adult_gender,adult,-,5,fairsmote,relationship_spouse,pair_abs_mean__relationship_spouse,0.5800368785858154,adult_gender,Adult Gender,Fair-SMOTE,Spouse,2,1
adult_gender,adult,-,6,fairsmote,relationship_spouse,pair_abs_mean__relationship_spouse,0.4513915181159973,adult_gender,Adult Gender,Fair-SMOTE,Spouse,2,1
adult_gender,adult,-,7,fairsmote,relationship_spouse,pair_abs_mean__relationship_spouse,0.5557873249053955,adult_gender,Adult Gender,Fair-SMOTE,Spouse,2,1
adult_gender,adult,-,8,fairsmote,relationship_spouse,pair_abs_mean__relationship_spouse,0.521956205368042,adult_gender,Adult Gender,Fair-SMOTE,Spouse,2,1
adult_gender,adult,-,9,fairsmote,relationship_spouse,pair_abs_mean__relationship_spouse,0.5108436346054077,adult_gender,Adult Gender,Fair-SMOTE,Spouse,2,1
adult_gender,adult,-,0,score_only,relationship_spouse,pair_abs_mean__relationship_spouse,0.0642747655510902,adult_gender,Adult Gender,Score-gap,Spouse,2,2
adult_gender,adult,-,1,score_only,relationship_spouse,pair_abs_mean__relationship_spouse,0.0813158750534057,adult_gender,Adult Gender,Score-gap,Spouse,2,2
adult_gender,adult,-,2,score_only,relationship_spouse,pair_abs_mean__relationship_spouse,0.0642293840646743,adult_gender,Adult Gender,Score-gap,Spouse,2,2
adult_gender,adult,-,3,score_only,relationship_spouse,pair_abs_mean__relationship_spouse,0.1764929890632629,adult_gender,Adult Gender,Score-gap,Spouse,2,2
adult_gender,adult,-,4,score_only,relationship_spouse,pair_abs_mean__relationship_spouse,0.0876041427254676,adult_gender,Adult Gender,Score-gap,Spouse,2,2
adult_gender,adult,-,5,score_only,relationship_spouse,pair_abs_mean__relationship_spouse,0.1491337865591049,adult_gender,Adult Gender,Score-gap,Spouse,2,2
adult_gender,adult,-,6,score_only,relationship_spouse,pair_abs_mean__relationship_spouse,0.0716212093830108,adult_gender,Adult Gender,Score-gap,Spouse,2,2
adult_gender,adult,-,7,score_only,relationship_spouse,pair_abs_mean__relationship_spouse,0.0675943493843078,adult_gender,Adult Gender,Score-gap,Spouse,2,2
adult_gender,adult,-,8,score_only,relationship_spouse,pair_abs_mean__relationship_spouse,0.1044211983680725,adult_gender,Adult Gender,Score-gap,Spouse,2,2
adult_gender,adult,-,9,score_only,relationship_spouse,pair_abs_mean__relationship_spouse,0.1053574234247207,adult_gender,Adult Gender,Score-gap,Spouse,2,2
adult_gender,adult,-,0,no_interaction,relationship_spouse,pair_abs_mean__relationship_spouse,0.0553191229701042,adult_gender,Adult Gender,No-interaction,Spouse,2,3
adult_gender,adult,-,1,no_interaction,relationship_spouse,pair_abs_mean__relationship_spouse,0.0756500735878944,adult_gender,Adult Gender,No-interaction,Spouse,2,3
adult_gender,adult,-,2,no_interaction,relationship_spouse,pair_abs_mean__relationship_spouse,0.0703955739736557,adult_gender,Adult Gender,No-interaction,Spouse,2,3
adult_gender,adult,-,3,no_interaction,relationship_spouse,pair_abs_mean__relationship_spouse,0.0488891638815403,adult_gender,Adult Gender,No-interaction,Spouse,2,3
adult_gender,adult,-,4,no_interaction,relationship_spouse,pair_abs_mean__relationship_spouse,0.0879807770252227,adult_gender,Adult Gender,No-interaction,Spouse,2,3
adult_gender,adult,-,5,no_interaction,relationship_spouse,pair_abs_mean__relationship_spouse,0.095169261097908,adult_gender,Adult Gender,No-interaction,Spouse,2,3
adult_gender,adult,-,6,no_interaction,relationship_spouse,pair_abs_mean__relationship_spouse,0.0649366676807403,adult_gender,Adult Gender,No-interaction,Spouse,2,3
adult_gender,adult,-,7,no_interaction,relationship_spouse,pair_abs_mean__relationship_spouse,0.1179304718971252,adult_gender,Adult Gender,No-interaction,Spouse,2,3
adult_gender,adult,-,8,no_interaction,relationship_spouse,pair_abs_mean__relationship_spouse,0.0982186794281005,adult_gender,Adult Gender,No-interaction,Spouse,2,3
adult_gender,adult,-,9,no_interaction,relationship_spouse,pair_abs_mean__relationship_spouse,0.1232388690114021,adult_gender,Adult Gender,No-interaction,Spouse,2,3
adult_gender,adult,-,0,steering,relationship_spouse,pair_abs_mean__relationship_spouse,0.0320857763290405,adult_gender,Adult Gender,"Interaction
steering",Spouse,2,4
adult_gender,adult,-,1,steering,relationship_spouse,pair_abs_mean__relationship_spouse,0.0333669185638427,adult_gender,Adult Gender,"Interaction
steering",Spouse,2,4
adult_gender,adult,-,2,steering,relationship_spouse,pair_abs_mean__relationship_spouse,0.035202607512474,adult_gender,Adult Gender,"Interaction
steering",Spouse,2,4
adult_gender,adult,-,3,steering,relationship_spouse,pair_abs_mean__relationship_spouse,0.0303049013018608,adult_gender,Adult Gender,"Interaction
steering",Spouse,2,4
adult_gender,adult,-,4,steering,relationship_spouse,pair_abs_mean__relationship_spouse,0.0335869416594505,adult_gender,Adult Gender,"Interaction
steering",Spouse,2,4
adult_gender,adult,-,5,steering,relationship_spouse,pair_abs_mean__relationship_spouse,0.0309522226452827,adult_gender,Adult Gender,"Interaction
steering",Spouse,2,4
adult_gender,adult,-,6,steering,relationship_spouse,pair_abs_mean__relationship_spouse,0.0313191451132297,adult_gender,Adult Gender,"Interaction
steering",Spouse,2,4
adult_gender,adult,-,7,steering,relationship_spouse,pair_abs_mean__relationship_spouse,0.0312239918857812,adult_gender,Adult Gender,"Interaction
steering",Spouse,2,4
adult_gender,adult,-,8,steering,relationship_spouse,pair_abs_mean__relationship_spouse,0.0337476432323455,adult_gender,Adult Gender,"Interaction
steering",Spouse,2,4
adult_gender,adult,-,9,steering,relationship_spouse,pair_abs_mean__relationship_spouse,0.0273931771516799,adult_gender,Adult Gender,"Interaction
steering",Spouse,2,4
adult_gender,adult,-,0,erm,age,pair_abs_mean__age,0.2863765358924866,adult_gender,Adult Gender,ERM,Age,3,0
adult_gender,adult,-,1,erm,age,pair_abs_mean__age,0.4138951897621155,adult_gender,Adult Gender,ERM,Age,3,0
adult_gender,adult,-,2,erm,age,pair_abs_mean__age,0.242344781756401,adult_gender,Adult Gender,ERM,Age,3,0
adult_gender,adult,-,3,erm,age,pair_abs_mean__age,0.4623986184597015,adult_gender,Adult Gender,ERM,Age,3,0
adult_gender,adult,-,4,erm,age,pair_abs_mean__age,0.2360216379165649,adult_gender,Adult Gender,ERM,Age,3,0
adult_gender,adult,-,5,erm,age,pair_abs_mean__age,0.4923199117183685,adult_gender,Adult Gender,ERM,Age,3,0
adult_gender,adult,-,6,erm,age,pair_abs_mean__age,0.4076155424118042,adult_gender,Adult Gender,ERM,Age,3,0
adult_gender,adult,-,7,erm,age,pair_abs_mean__age,0.4568585157394409,adult_gender,Adult Gender,ERM,Age,3,0
adult_gender,adult,-,8,erm,age,pair_abs_mean__age,0.3687794506549835,adult_gender,Adult Gender,ERM,Age,3,0
adult_gender,adult,-,9,erm,age,pair_abs_mean__age,0.3595331013202667,adult_gender,Adult Gender,ERM,Age,3,0
adult_gender,adult,-,0,fairsmote,age,pair_abs_mean__age,0.7469524145126343,adult_gender,Adult Gender,Fair-SMOTE,Age,3,1
adult_gender,adult,-,1,fairsmote,age,pair_abs_mean__age,1.0973883867263794,adult_gender,Adult Gender,Fair-SMOTE,Age,3,1
adult_gender,adult,-,2,fairsmote,age,pair_abs_mean__age,0.8102738857269287,adult_gender,Adult Gender,Fair-SMOTE,Age,3,1
adult_gender,adult,-,3,fairsmote,age,pair_abs_mean__age,0.8610202074050903,adult_gender,Adult Gender,Fair-SMOTE,Age,3,1
adult_gender,adult,-,4,fairsmote,age,pair_abs_mean__age,0.7269542217254639,adult_gender,Adult Gender,Fair-SMOTE,Age,3,1
adult_gender,adult,-,5,fairsmote,age,pair_abs_mean__age,1.0234065055847168,adult_gender,Adult Gender,Fair-SMOTE,Age,3,1
adult_gender,adult,-,6,fairsmote,age,pair_abs_mean__age,0.7506065964698792,adult_gender,Adult Gender,Fair-SMOTE,Age,3,1
adult_gender,adult,-,7,fairsmote,age,pair_abs_mean__age,0.771108090877533,adult_gender,Adult Gender,Fair-SMOTE,Age,3,1
adult_gender,adult,-,8,fairsmote,age,pair_abs_mean__age,0.6602292060852051,adult_gender,Adult Gender,Fair-SMOTE,Age,3,1
adult_gender,adult,-,9,fairsmote,age,pair_abs_mean__age,0.7086820602416992,adult_gender,Adult Gender,Fair-SMOTE,Age,3,1
adult_gender,adult,-,0,score_only,age,pair_abs_mean__age,0.5725652575492859,adult_gender,Adult Gender,Score-gap,Age,3,2
adult_gender,adult,-,1,score_only,age,pair_abs_mean__age,0.9444253444671632,adult_gender,Adult Gender,Score-gap,Age,3,2
adult_gender,adult,-,2,score_only,age,pair_abs_mean__age,0.1457176208496093,adult_gender,Adult Gender,Score-gap,Age,3,2
adult_gender,adult,-,3,score_only,age,pair_abs_mean__age,1.2907466888427734,adult_gender,Adult Gender,Score-gap,Age,3,2
adult_gender,adult,-,4,score_only,age,pair_abs_mean__age,0.6703737378120422,adult_gender,Adult Gender,Score-gap,Age,3,2
adult_gender,adult,-,5,score_only,age,pair_abs_mean__age,1.0117957592010498,adult_gender,Adult Gender,Score-gap,Age,3,2
adult_gender,adult,-,6,score_only,age,pair_abs_mean__age,0.3118547797203064,adult_gender,Adult Gender,Score-gap,Age,3,2
adult_gender,adult,-,7,score_only,age,pair_abs_mean__age,0.8148418664932251,adult_gender,Adult Gender,Score-gap,Age,3,2
adult_gender,adult,-,8,score_only,age,pair_abs_mean__age,0.8257328271865845,adult_gender,Adult Gender,Score-gap,Age,3,2
adult_gender,adult,-,9,score_only,age,pair_abs_mean__age,0.60655677318573,adult_gender,Adult Gender,Score-gap,Age,3,2
adult_gender,adult,-,0,no_interaction,age,pair_abs_mean__age,0.2722503840923309,adult_gender,Adult Gender,No-interaction,Age,3,3
adult_gender,adult,-,1,no_interaction,age,pair_abs_mean__age,0.5803718566894531,adult_gender,Adult Gender,No-interaction,Age,3,3
adult_gender,adult,-,2,no_interaction,age,pair_abs_mean__age,0.1575370579957962,adult_gender,Adult Gender,No-interaction,Age,3,3
adult_gender,adult,-,3,no_interaction,age,pair_abs_mean__age,0.3988086581230163,adult_gender,Adult Gender,No-interaction,Age,3,3
adult_gender,adult,-,4,no_interaction,age,pair_abs_mean__age,0.5042840242385864,adult_gender,Adult Gender,No-interaction,Age,3,3
adult_gender,adult,-,5,no_interaction,age,pair_abs_mean__age,0.544055163860321,adult_gender,Adult Gender,No-interaction,Age,3,3
